width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,single_side_measurement,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,is_reflected,partial_data_flag,lambda,lambda_diff,has_measurement
105.0,105.84,1.233669545105787,105.0,159301,1.0,1.0,7228.872154810644,1013.5001324140464,0.0002107793763221,11.57,19.71,8.14,14.804159544159544,3.234159544159544,8.14,0.0052742857142847,0.1529999999998886,-0.0002742857142824,0.1066666666668897,3.1836994834355366e-08,0.0049999999999924,-3.1836994234876744e-08,0.0051000000000069,10500.000000000096,5584.329032258117,5343.890322580696,4229.129032258105,5781.051612903281,8775.606451612985,15.0,19.70610967741931,14.35,17.66248602151081,12.38439354838729,61302000061,61302000060961,516.158,2750.2595981671957,10.489349,1355.2000000000116,3191.2774193548676,0.0048047144434524,0.001762563304279,22.794993169114136,8.362124108316923,15.57855863871553,0.4393778987190461,0.2445494440734335,0.3419636713962398,10.489349,0.5106236504686144,0.5031858958190368,0.5069047731438256,7.8968457385563084,False,POINT (-8053278.518819138 989715.7053794021),VENEZ_2023,23.66483930968015,23.66483930968015,15.097321554868582,17.66248602151081,False,False,7.896845732665881,-5.890427701160661e-09,True
42.0,183.3877551020408,1.1828935864124774,42.0,159720,1.0,1.0,7227.140574401557,838.2642085295948,0.0002107793763221,13.39,19.71,6.32,15.71304964539007,2.3230496453900704,6.32,0.0087285714285726,0.1536666666665047,-0.0005047619047646,0.1003333333332284,-2.4780175858848885e-06,0.0051222222222114,-5.035971223078311e-06,0.0051222222222115,4200.0000000001855,1997.6645161291208,2172.5290322581604,4043.579354838888,1866.5161290323408,747.3832258064847,15.0,17.855475268817663,13.452140215053712,19.688279569891577,14.29,61302000061,61302000060981,516.158,2750.2595981671957,11.376443,2045.914838709767,1250.281290322636,0.0023534027910788,0.0048236268896282,11.165242217448112,22.884719434111357,17.024980825779735,0.2311926489179689,0.3922978644122947,0.3117452566651318,11.376443,0.3870572773725453,0.4745138326532799,0.4307855550129126,7.33411581980753,False,POINT (-8053629.233186479 989523.1181131651),VENEZ_2023,27.42793873899659,27.42793873899659,15.225325276383378,17.855475268817663,False,False,7.334115814117719,-5.689811288789315e-09,True
67.0,37.55555555555557,1.1322855316999705,67.0,160107,1.0,1.0,7224.936744789992,1298.6330309422426,0.0001577654971624,13.15,21.64,8.49,15.999642857142858,2.849642857142857,8.49,0.0095724962630728,0.1266666666647543,0.000325859491761,0.1266666666647543,3.003002996267657e-07,0.0042222222220947,3.003002995023257e-07,0.0050888888888262,6689.999999999996,3335.1879999999987,3168.067483870966,2081.784129032257,3488.3818064516113,5326.707483870965,15.5,18.741012258066903,14.392143913978511,19.836030322580683,15.11670748387083,61302000071,61302000070011,495.978,2633.647292322429,13.94967,1253.4038709677416,1991.5194838709665,0.0040034382564304,0.0025671853981649,25.37587957086368,16.272159910365943,20.82401974061481,0.2419896947618761,0.3204874703016401,0.2812385825317581,13.94967,0.3117542095324399,0.3383107155015031,0.3250324625169715,6.768482421029015,False,POINT (-8053601.245656876 989129.8267296175),VENEZ_2023,,,15.365335872738004,18.741012258066903,False,False,6.768482415794058,-5.234956468314067e-09,True
73.5,383.8888888888889,1.1322855316999705,73.5,160501,1.0,1.0,7223.04774798008,1298.6330309422426,0.0001577654971624,13.93,21.16,7.23,15.716448979591837,1.786448979591837,7.23,0.0073142076502741,0.1240000000015563,8.196721313274001e-05,0.1206666666648101,4.5724737350228794e-08,0.0040222222220984,4.5724738334633975e-08,0.0041333333333216,7319.99999999979,3847.3605161289224,3466.405677419256,2795.9251612902426,3954.0278709676286,6254.995096774015,15.5,18.675468559139812,14.45,18.987498322586113,13.95500490322579,61302000071,61302000070031,495.978,2633.647292322429,11.783636,1051.4353548386798,2407.6345806450927,0.0063021496541513,0.0021871208597547,39.946311249943605,13.863112651959613,26.904711950951608,0.2699263770023507,0.2964062991118169,0.2831663380570838,11.783636,0.3585878381799822,0.4270747517455837,0.392831294962783,10.569012849178543,False,POINT (-8053576.536235529 988763.1754739259),VENEZ_2023,17.751235550125703,17.751235550125703,15.49475438574534,18.675468559139812,False,False,10.569012836292984,-1.2885559286246462e-08,True
80.0,64.24,1.1033773543649552,80.0,160894,1.0,1.0,7221.158751170167,1599.6499953488085,0.0001577654971624,13.95,20.69,6.740000000000002,16.020861423220975,2.0708614232209746,6.740000000000002,0.0080225563909847,0.1216666666671073,1.7543859653640754e-05,0.1216666666671073,2.0502393492811262e-16,0.0040555555555849,4.2372019623819245e-16,0.004233333333368,7979.99999999984,4061.356645161209,3812.174709677343,2616.101419354786,4244.090064516044,6387.054709677292,15.5,19.60868051612961,14.78406761290334,18.05318941935548,13.960981763440804,61302000071,61302000070051,495.978,2633.647292322429,10.960916,1445.2552258064234,2325.6980645160825,0.0040337100896981,0.0019096011048269,25.567758237695923,12.104047711149931,18.83590297442293,0.3651278592079326,0.2232153496353631,0.2941716044216478,10.960916,0.4401651197058959,0.3733454079854891,0.4067552638456925,7.66160268962948,False,POINT (-8053843.354928611 988444.4262670408),VENEZ_2023,13.970751993024512,13.970751993024512,15.606544722091634,18.05318941935548,False,False,7.661602684133262,-5.4962177031825385e-09,True
152.5,117.0,1.1033773543649552,152.5,161502,1.0,1.0,7218.325255955298,1599.6499953488085,0.0001577654971624,12.14,27.05,14.91,16.51426326129666,4.374263261296659,14.91,0.0073241469816414,0.132666666669474,0.0009606299212682,0.132666666669474,-2.629848775067697e-07,0.0044222222224093,8.766162614775287e-07,0.0046444444443638,15240.000000000098,7692.824258064567,7248.668387096823,6455.532903225849,7788.000516129083,8295.607225806507,19.91587870967606,19.216222795698847,14.47922150537608,19.19,16.22040481720447,61302000071,61302000070081,495.978,2633.647292322429,7.712097,1237.2913548387187,602.7829677419395,0.0059724995044111,0.0058501889756982,37.856816679398385,37.08154876015907,37.46918271977873,0.4477850331885755,0.4443848171774379,0.4460849251830067,7.712097,0.6142299935183346,0.3850567728589941,0.4996433831886643,18.72122924959853,False,POINT (-8053878.091619135 987879.7039230546),VENEZ_2023,14.185816060198349,14.185816060198349,15.762861184600334,19.19,False,False,18.721229219424483,-3.0174046372621894e-08,True
121.0,51.91836734693878,1.0189819388988015,121.0,161912,1.0,1.0,7216.436259145386,1803.094961792905,0.0001577654971624,12.89,22.81,9.919999999999998,16.208737623762374,3.318737623762375,9.919999999999998,0.00600992555829,0.1786666666640179,0.0006418527708818,0.1786666666640179,-8.01547817882049e-07,0.0059555555553789,-8.01547816813964e-07,0.0059555555553789,12089.999999999787,6102.771999999893,5876.259999999896,4945.043999999912,6278.947999999888,7184.995999999873,18.281930666672963,19.93,14.80843599999965,18.05227733333252,15.530002666666777,61302000071,61302000070101,495.978,2633.647292322429,9.522401,1157.727999999981,1082.2239999999802,0.0054998668348702,0.0027838201330194,34.86102432909559,17.645303840761883,26.253164084928738,0.4287079558697252,0.2315179124481679,0.3301129341589466,9.522401,0.5378437644035732,0.2648780141338033,0.4013608892686882,10.536993294664718,False,POINT (-8053738.925108222 987496.9744530907),VENEZ_2023,,,15.847670932318172,18.05227733333252,False,False,10.536993283243786,-1.1420931755878884e-08,True
123.0,45.387755102040806,1.0189819388988015,123.0,162308,1.0,1.0,7214.389845934647,1803.094961792905,0.0001577654971624,13.91,26.15,12.239999999999998,17.066326034063263,3.15632603406326,12.239999999999998,0.0081845528455287,0.1710000000002539,0.0005764227642354,0.15933333333357,2.7166530647604314e-08,0.0046000000000133,1.3583265444619206e-07,0.0052777777777934,12299.999999999836,6183.170322580564,6029.53935483863,5082.148387096707,6388.011612903142,6925.7199999999075,16.683878709655318,19.670940645167796,15.43,17.374639569892658,17.03,61302000071,61302000070121,495.978,2633.647292322429,9.381895,1101.0219354838573,742.5496774193434,0.0044764419179544,0.0006409414052708,28.374023461837695,4.062620894929046,16.21832217838337,0.3993880727632287,0.1546293033168493,0.277008688040039,9.381895,0.4520345458106061,0.036734537094335,0.2443845414524706,3.9635072332754846,False,POINT (-8053713.12684748 987099.7914367944),VENEZ_2023,15.787038299917809,15.787038299917809,15.923923682250823,17.374639569892658,False,False,3.963507228692654,-4.5828305594852745e-09,True
94.0,97.83673469387756,1.0438828344926006,94.0,162710,1.0,1.0,7212.343432723908,1322.2170873432467,0.0001577654971624,14.42,26.98,12.56,17.04407643312102,2.624076433121019,12.56,0.0101789137380337,0.1263333333343788,0.0009968051118236,0.1183333333307127,9.259259265901012e-07,0.0034000000000654,9.259259259023028e-07,0.0077999999997718,9389.999999999867,4739.870064516061,4524.849161290258,3645.218193548335,4818.0594838708985,5287.1959999999235,16.5,18.85969832258059,15.914927268817202,18.78024055912681,16.74,61302000071,61302000070141,495.978,2633.647292322429,10.539681,1094.6518709677257,547.3259354838628,0.0033477346278236,0.0043489271984463,21.219688005531157,27.565768667211657,24.392728336371405,0.2715170701163951,0.2639781547114809,0.2677476124139381,10.539681,0.2793984992300421,0.1935770692800675,0.2364877842550548,5.768582286004245,False,POINT (-8053785.27276557 986703.3131752211),VENEZ_2023,24.895118972079167,24.895118972079167,15.997995017499154,18.78024055912681,False,False,5.768582276203963,-9.80028147523626e-09,True
101.0,248.0,1.0438828344926006,101.0,163119,1.0,1.0,7210.29701951317,1322.2170873432467,0.0001577654971624,13.2,19.73,6.530000000000001,16.904807121661722,3.7048071216617218,6.530000000000001,0.0056656746031762,0.099000000000225,0.0006101190476227,0.099000000000225,-9.029769702484535e-17,0.003300000000015,1.1387715242176778e-16,0.005033333333353,10080.000000000182,5046.199741935576,4794.394838709764,3787.1752258065208,5151.118451612996,5486.858322580745,16.5,18.64823741935757,15.589133935483312,19.55401290322433,17.582094451613013,61302000071,61302000070161,495.978,2633.647292322429,10.5374565,1259.024516129055,440.6585806451694,0.0030371762440362,0.0058733520092625,19.251207004468267,37.22836814703928,28.239787575753773,0.2443822407005545,0.330339936835932,0.2873610887682433,10.5374565,0.2903075788615837,0.1871341961517294,0.2387208875066566,6.741427168599987,False,POINT (-8053774.207335214 986306.2430711164),VENEZ_2023,15.935032602032363,15.935032602032363,16.073070188602948,18.64823741935757,False,False,6.741427153083396,-1.5516591567177332e-08,True
88.5,286.8888888888889,1.2078556338203716,88.5,163493,1.0,1.0,7208.408022703257,1085.1212168447607,0.0001577654971624,14.66,24.56,9.9,17.238648648648645,2.5786486486486484,9.9,0.0064090395480294,0.1756666666697874,0.0003819209039546,0.1756666666697874,-2.6455026426606276e-07,0.0058555555557636,-3.401360542244802e-07,0.0058555555557636,8849.999999999776,4577.82903225795,4319.903870967634,3601.398064516039,,,16.5,19.689519354836538,16.59,,,61302000071,61302000070181,495.978,2633.647292322429,10.411476,976.4309677419104,,0.0043138403652295,,27.343370019548573,,27.343370019548573,0.34094827202591,,0.34094827202591,10.411476,0.2977022042635009,,0.2977022042635009,8.140181538141455,True,POINT (-8053563.848542448 985981.040935482),VENEZ_2023,16.026278977611497,16.026278977611497,16.139744603397304,19.689519354836538,False,True,8.140181526812135,-1.1329319704600492e-08,True
73.5,197.8888888888889,1.144920768235056,73.5,163888,1.0,1.0,7206.519025893345,1120.9595911111576,0.0001577654971624,14.42,20.75,6.33,16.737560975609757,2.317560975609756,6.33,0.0058272108843543,0.1363333333333602,0.0001428571428572,0.1126666666666888,1.7189325601142236e-17,0.0043777777777795,-3.066775820300532e-17,0.0045444444444461,7350.000000000142,3710.1219354839423,3847.8277419355577,4857.67032258074,3526.514193548455,1399.7245161290589,16.5,18.83649139784165,17.617670322580324,20.561198709682596,14.45657483870973,61302000071,61302000070201,495.978,2633.647292322429,11.783636,1147.5483870967971,2310.3974193548834,0.0012069416534958,0.0028703467639121,7.650225652656029,18.19375475334432,12.921990203000176,0.2219407984584517,0.3683054105222447,0.2951231044903482,11.783636,0.1034333609135014,0.5180594403096689,0.3107464006115851,4.015461946826675,False,POINT (-8053726.97981186 985649.3517004815),VENEZ_2023,16.179258006244005,16.179258006244005,16.221221815257895,18.83649139784165,False,False,4.015461944320471,-2.506204133112533e-09,True
144.5,205.2222222222222,1.0190510370644248,144.5,164291,1.0,1.0,7204.630029083432,1192.636339643951,0.0001577654971624,14.44,25.15,10.71,17.324190871369293,2.884190871369295,10.71,0.0046382536382541,0.1079999999999803,0.0006146916146915,0.1079999999999803,2.0833333334939009e-07,0.0035999999999986,6.249999999909912e-07,0.0040999999999981,14429.999999999698,7193.83599999985,6653.129935483732,5061.050967741829,7494.228258064359,9987.483999999791,16.5,19.594120602154938,14.914033978494825,18.36746756992009,16.77748399999973,61302000071,61302000070221,495.978,2633.647292322429,7.258737,2132.7850322580216,2793.647999999941,0.0029396070895644,0.0006377137902622,18.632762818466325,4.0421625877155885,11.337462703090956,0.4516513134561136,0.2826614420453094,0.3671563777507115,7.258737,0.6447521963752252,0.2190441078000704,0.4318981520876478,4.896629193705061,False,POINT (-8053871.132008877 985283.9375176016),VENEZ_2023,16.36398557915258,16.36398557915258,16.315702502072448,18.36746756992009,False,False,4.896629190827612,-2.8774485016924704e-09,True
115.0,99.0,1.0960148701652643,115.0,164693,1.0,1.0,7202.583615872694,1919.7084059700917,0.0001577654971624,14.65,21.74,7.089999999999998,17.415052083333332,2.7650520833333325,7.089999999999998,0.0068859878154987,0.1686666666674438,0.0005691906005308,0.1140000000005219,2.6178010467943404e-07,0.0050444444445082,2.617801049288969e-07,0.005622222222274,11489.999999999704,5728.147999999852,5225.849677419221,3479.765032257974,6039.094580645005,7785.179225806252,16.5,18.78,15.12,20.12791427957012,17.914940258064583,61302000071,61302000070241,495.978,2633.647292322429,11.235993,2248.382967741878,2057.0312258064005,0.0020961183113582,0.0012673921773327,13.286291039925612,8.033392599321628,10.65984181962362,0.2121720061121788,0.332135971875607,0.272153988993893,11.235993,0.3257388999797349,0.1969540228002578,0.2613464613899964,2.785911940131253,False,POINT (-8053966.958995143 984887.6437245214),VENEZ_2023,16.5340265523876,16.5340265523876,16.396036824527602,18.78,False,False,2.7859119385357336,-1.5955192722572063e-09,True
127.0,101.36,1.096014870165264,127.0,165086,1.0,1.0,7200.694619062781,1919.7084059700917,0.0001577654971624,15.17,21.14,5.970000000000001,17.226816037735848,2.056816037735849,5.970000000000001,0.0047021276595671,0.1383333333335765,0.0003333333333245,0.1203333333313815,5.002632962722514e-07,0.0040666666666809,5.002632962820119e-07,0.0046111111111273,12690.00000000004,6379.222064516149,6722.643483870988,10658.781290322611,5718.796258064533,3579.0166451613004,16.5,19.98942606451657,15.182927096774206,19.83336451612779,15.783988903225875,61302000071,61302000070261,495.978,2633.647292322429,9.396835,4279.559225806463,2800.2054193548483,0.0012211206016829,0.0018924264847608,7.740099220972036,11.995186012141014,9.867642616556523,0.3725657333352867,0.3559578490435245,0.3642617911894056,9.396835,0.5115019011978359,0.4309297346289379,0.4712158179133869,4.6497892882217515,False,POINT (-8054164.503882046 984550.0974035222),VENEZ_2023,16.050421078211485,16.050421078211485,16.488487341710883,19.83336451612779,False,False,4.649789286437676,-1.7840751098674443e-09,True
146.0,281.3333333333333,1.0960148701652643,146.0,165504,1.0,1.0,7198.8056222528685,1919.7084059700917,0.0001577654971624,12.53,25.1,12.570000000000002,17.484496919917863,4.954496919917864,12.570000000000002,0.0076817558299111,0.1900000000007776,-0.0003895747599461,0.1900000000007776,-4.5819014655527784e-08,0.0063333333333851,9.163802968038913e-08,0.0063333333333851,14579.99999999993,7329.3189677419,7541.7793548386735,9423.571354838665,,,17.0,20.124543225806548,16.49,,,61302000071,61302000070281,495.978,2633.647292322429,7.258737,2094.2523870967643,,0.0019314266528262,,12.242389416984157,,12.242389416984157,0.4852112457007808,,0.4852112457007808,7.258737,0.5007128961700292,,0.5007128961700292,6.129922264276946,True,POINT (-8054544.827251015 984391.9820926458),VENEZ_2023,16.89727322573137,16.89727322573137,16.6025224038222,20.124543225806548,False,True,6.129922261019453,-3.257492942054796e-09,True
105.0,140.13888888888889,2.1561399393110814,105.0,166101,1.0,1.0,7195.972127038,1934.9420101858811,0.0001577654971624,15.37,26.49,11.12,17.964,2.5940000000000007,11.12,0.0080907354345795,0.236333333334605,-0.0001098376313148,0.236333333334605,3.51213282641461e-07,0.0078777777778625,-3.512132812678947e-07,0.0078777777778625,10470.000000000133,5263.235225806519,5394.008903225876,6156.855354838789,,,17.0,19.205991096774135,17.937714881720417,,,61302000071,61302000070311,495.978,2633.647292322429,10.279498,893.6201290322697,,0.0016625576624359,,10.538157533421897,,10.538157533421897,0.2364651590843641,,0.2364651590843641,10.279498,0.1233791976080658,,0.1233791976080658,1.3001894224453792,True,POINT (-8055092.207218469 984204.5139985346),VENEZ_2023,18.159608005788,18.159608005788,16.775247966896732,19.205991096774135,False,True,1.3001894207409872,-1.7043919608994427e-09,True
96.0,133.2,2.156139939311081,96.0,166488,1.0,1.0,7194.240546628913,1934.942010185881,0.0001577654971624,15.5,32.37,16.869999999999997,18.309719626168224,2.8097196261682247,16.869999999999997,0.0091958333333303,0.2959999999987077,0.0005937500000222,0.2213333333323671,1.7415534607830978e-07,0.0095999999999167,1.741553484188977e-07,0.0098666666665601,9600.000000000324,4805.904516129194,4945.796129032426,6244.789677419565,,,17.0,19.767388387096737,17.78882408602136,,,61302000071,61302000070331,495.978,2633.647292322429,10.898506,1438.885161290371,,0.0015231517523769,,9.654530171505463,,9.654530171505463,0.2630538044056166,,0.2630538044056166,10.898506,0.1815445439104568,,0.1815445439104568,1.7527272780050005,True,POINT (-8055401.704559901 983935.956284294),VENEZ_2023,,,16.9004949214593,19.767388387096737,False,True,1.7527272766557036,-1.349296896435703e-09,True
65.0,176.80555555555554,2.1561399393110814,65.0,166905,1.0,1.0,7192.351549819001,1934.9420101858811,0.0001577654971624,16.01,29.24,13.229999999999997,19.449170506912445,3.439170506912441,13.229999999999997,0.009250000000026,0.2913333333370119,0.0008086419752857,0.2620000000033082,-2.0671834485067857e-07,0.008711111111331,-2.0671834895144257e-07,0.0097111111110712,6480.000000000113,3284.454193548444,3420.715264805614,3689.140645161354,,,17.0,19.752487504044502,18.730572903225923,,,61302000071,61302000070351,495.978,2633.647292322429,12.783835,404.6864516129099,,0.0038070714313869,,24.13120422311365,,24.13120422311365,0.1791982755378341,,0.1791982755378341,12.783835,0.0799380311791085,,0.0799380311791085,0.7246697460167266,True,POINT (-8055455.744401023 983554.6381267101),VENEZ_2023,,,17.035450942267023,19.32629212902723,False,True,1.9290009555766956,-2.984490654611704e-09,True
63.0,249.8367346938776,2.1561399393110814,63.0,167312,1.0,1.0,7190.619969409914,1934.9420101858811,0.0001577654971624,17.0,24.27,7.27,19.15061904761905,2.1506190476190477,7.27,0.0079377990430642,0.1856666666661375,4.625199362003023e-05,0.1360000000004864,-3.899572649535617e-06,0.0054555555555197,5.074786324788037e-06,0.0061888888888932,6269.999999999872,3178.013548387032,3308.537419354771,3543.480387096702,3021.3849032257444,2590.6561290322047,17.0,19.134308387096812,18.75,21.91287169892475,19.79196838709681,61302000071,61302000070371,495.978,2633.647292322429,11.022316,365.4668387096699,587.3574193548275,0.0016357518131089,0.004923987980313,10.368248080409762,31.2108038124736,20.78952594644168,0.1784686430181388,0.4305538955030012,0.30451126926057,11.022316,0.0348663916999668,0.1924190262579971,0.1136427089789819,2.362578053567346,False,POINT (-8055174.52809902 983280.0014130456),VENEZ_2023,,,17.167170607659692,19.134308387096812,False,False,2.3625780469424673,-6.624878867711459e-09,True
115.0,42.47222222222222,2.1501624739150693,115.0,167891,1.0,1.0,7187.629057794219,1791.0202191997575,0.0001577654971624,14.88,28.04,13.159999999999998,18.716744791666667,3.8367447916666655,13.159999999999998,0.0099556135770224,0.3436666666655726,0.0003542210617983,0.1880000000001083,-2.908667829292979e-07,0.0106444444443736,-2.908667828330314e-07,0.0114555555555256,11489.999999999998,5728.148,5895.580774193549,6397.879096774194,5560.715225806452,5345.444516129032,17.0,20.776608817200465,19.649494537634464,21.14580954838576,19.569074193548413,61302000071,61302000070401,495.978,2633.647292322429,11.235993,669.7310967741942,382.70348387096783,0.0022439140778558,0.0073244304804663,14.223097687487485,46.42606027429923,30.324578980893357,0.3041242188491537,0.3369829729606323,0.3205535959048929,11.235993,0.10031283212494,0.140328972689583,0.1203209024072615,3.64868072277929,False,POINT (-8054612.187967347 983439.7361579721),VENEZ_2023,20.183485787934565,20.183485787934565,17.359471223080906,20.776608817200465,False,False,3.648680708101364,-1.4677925985751017e-08,True
66.0,661.25,2.1501624739150693,66.0,168505,1.0,1.0,7184.638146178524,1791.0202191997575,0.0001577654971624,16.01,28.6,12.59,19.210272727272727,3.200272727272726,12.59,0.0144992389649949,0.3416666666669567,0.0006666666666863,0.2253333333343033,-3.567787969286883e-07,0.011122222222244,-3.567787961518067e-07,0.0116666666666188,6570.00000000003,3261.687096774209,3425.809935483887,4095.978193548406,3152.2718709677565,2810.3492903225933,17.0,20.84739380645288,19.697391483871296,26.230094193527343,19.972169032258257,61302000071,61302000070431,495.978,2633.647292322429,12.783835,834.2910967741973,451.3378064516155,0.0017159904352779,0.018302169839614,10.87684231433406,116.00869752132344,63.44276991782874,0.2558168161035659,0.6768720305266605,0.4663444233151131,12.783835,0.0899575379830532,0.4895186116896131,0.2897380748363332,18.381786069779036,False,POINT (-8054035.464776848 983487.5413490691),VENEZ_2023,16.921280960344,16.921280960344,17.577073839159553,20.84739380645288,False,False,18.38178601827613,-5.1502905051847854e-08,True
45.0,370.12244897959187,2.1501624739150693,45.0,168909,1.0,1.0,7182.906565769438,1791.0202191997575,0.0001577654971624,15.02,22.33,7.309999999999999,18.142,3.1220000000000008,7.309999999999999,0.0056085011185976,0.1773333333353924,0.0008076062639783,0.1773333333353924,-1.501501476495146e-07,0.0059111111112483,1.5015015040419906e-07,0.0059111111112483,4470.000000000293,2237.749290322727,2321.496903225959,3456.742322580872,2126.0858064517524,1493.3260645162272,17.0,22.255987612903535,19.10550511827938,21.932153978490796,16.52777535483869,61302000071,61302000070451,495.978,2633.647292322429,10.949237,1218.993032258145,744.4232258064999,0.002775155431712,0.0085409646931391,17.590382444999133,54.13708856979836,35.863735507398744,0.414230755071274,0.3846548463195738,0.3994428006954239,10.949237,0.2877353458167137,0.4935849524174248,0.3906601491170692,14.010532280954,False,POINT (-8053811.973515166 983161.2543213419),VENEZ_2023,,,17.720476902939204,21.932153978490796,False,False,14.010532261215523,-1.9738473966413043e-08,True
127.0,20.13888888888889,1.3855821048282708,127.0,169712,1.0,1.0,7179.128572149612,2461.2285026322015,0.0001577654971624,15.82,32.93,17.11,18.214198113207548,2.3941981132075467,17.11,0.0074255319148873,0.3679999999986277,-0.0001646966114944,0.3679999999986277,-3.8643264860900853e-16,0.0122666666665751,7.041777496317612e-17,0.0122666666665751,12690.00000000008,6352.805032258104,6247.136903225844,4873.451225806482,,,17.0,21.03084322580874,18.3248374193544,,,61302000071,61302000070491,495.978,2633.647292322429,9.396835,1479.3538064516215,,0.0019698871794077,,12.486172292665474,,12.486172292665474,0.3214906617187831,,0.3214906617187831,9.396835,0.2879699182176065,,0.2879699182176065,3.5956420165873366,True,POINT (-8054345.05094481 982601.1664151306),VENEZ_2023,18.12069152858125,18.12069152858125,18.00984852359652,21.03084322580874,False,True,3.595642013969821,-2.617515537650661e-09,True
96.0,129.33333333333334,1.232666031010911,96.0,170082,1.0,1.0,7177.396991740527,2595.2701593186903,0.0001577654971624,15.88,23.03,7.15,18.165700934579437,2.2857009345794386,7.15,0.0044593749999983,0.1843333333328192,0.0002302083333313,0.0826666666664361,7.314524554845396e-07,0.0053222222221925,7.314524552178871e-07,0.0061444444444101,9600.00000000013,4825.889032258131,4890.710732033138,5265.548387096846,,,17.5,19.984313030891215,18.66518279569884,,,61302000071,61302000070511,495.978,2633.647292322429,10.898506,439.65935483871544,,0.0035192041510583,,22.306551269798486,,22.306551269798486,0.1051992750822479,,0.1051992750822479,10.898506,0.1210377124343809,,0.1210377124343809,0.7976321417728509,True,POINT (-8054640.804340795 982387.4877281002),VENEZ_2023,17.49793400895432,17.49793400895432,18.13811130587858,19.28462623655811,False,True,2.699933937996644,-2.8508932992110662e-09,True
165.0,241.9591836734694,1.232666031010911,339.0,170505,2.0,2.0,7175.3505785297875,2595.2701593186903,0.0001577654971624,14.64,35.22,20.58,20.202072727272725,5.562072727272728,20.58,0.006465088038864,0.2493333333320029,0.0011718275652695,0.2493333333320029,-1.2165450057288253e-07,0.0072333333332561,-1.2165450095186757e-07,0.0120222222222799,16469.999999999567,8347.987741935265,8073.700258064306,6290.831612903061,8519.417419354617,9033.706451612668,18.36001354834128,22.346299741935603,15.743887741935469,19.901359354840267,18.63,61302000071,61302000070531,495.978,2633.647292322429,7.8875647,2057.1561290322043,685.7187096774032,0.0037032520675126,0.0024720716807553,23.473142950265135,15.669279565041045,19.57121125765309,0.5159695703863095,0.2059955188143033,0.3609825446003064,7.8875647,0.837065970438269,0.1611852838228087,0.4991256271305389,9.76849310356973,False,POINT (-8054701.753743263 981976.7180973836),VENEZ_2023,18.068585626324772,18.068585626324772,18.276556372282386,19.901359354840267,False,False,9.76849309268036,-1.0889369406186232e-08,True
108.0,0.0,1.232666031010911,108.0,170888,1.0,1.0,7173.3041653190485,2595.2701593186903,0.0001577654971624,14.54,26.47,11.93,18.157166666666665,3.6171666666666673,11.93,0.0074930362117031,0.2873333333341261,0.0007539461467042,0.2873333333341261,1.6139044073309228e-06,0.0095777777778306,2.60707634995043e-06,0.0095777777778306,10769.999999999694,5481.304645161136,5683.085806451453,5884.86696774177,5301.943612903077,3598.0138064515113,23.62153470970335,20.55624322582952,19.29,22.38844227957175,16.069337935483777,61302000071,61302000070551,495.978,2633.647292322429,10.283053,403.5623225806339,1883.290838709625,0.0062753292302265,0.0037085473336128,39.77630941553025,23.506707108433,31.641508261981627,0.2096382973482923,0.3878148616178949,0.2987265794830936,10.283053,0.1231388407537644,0.6145163643606594,0.3688276025572119,11.670261672457745,False,POINT (-8054567.386834233 981609.349621652),VENEZ_2023,17.20771242888582,17.20771242888582,18.40052150336727,20.55624322582952,False,False,11.670261633560896,-3.8896848408853664e-08,True
84.0,70.56,1.6828642921414798,84.0,171311,1.0,1.0,7171.572584909963,1922.669785320136,0.0001577654971624,14.55,27.94,13.39,18.29857142857143,3.748571428571428,13.39,0.0076714456391858,0.3279999999986178,0.0005221027478888,0.3279999999986178,-3.9968025191598656e-08,0.0109333333332411,1.1990407591397038e-07,0.0109333333332411,8370.000000000264,4224.996000000132,3981.060000000125,2534.868000000079,4312.116000000135,4765.140000000149,17.5,21.22,16.009911999999986,22.40115999999896,20.083520000000505,61302000071,61302000070571,495.978,2633.647292322429,10.549256,1690.128000000053,540.1440000000166,0.003602625375052,0.0051159320364538,22.835318493900843,32.42744534432389,27.631381919112368,0.2544507463076091,0.3664169361506616,0.3104338412291353,10.549256,0.4938820330078266,0.2196970099122114,0.356789521460019,9.85858754778546,False,POINT (-8054316.155071327 981271.6887368989),VENEZ_2023,18.59009547772594,18.59009547772594,18.535733937809976,21.22,False,False,9.858587532199124,-1.558633577758428e-08,True
